date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:10:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Feb%202025%2010:10:52%20GMT	http://localhost/taoui/immobilier/social	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/social	(from http://localhost/taoui/immobilier/)
11:10:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Feb%202025%2010:10:52%20GMT	http://localhost/taoui/immobilier/?p=201	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/index5721.html	(from http://localhost/taoui/immobilier/)
11:10:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Feb%202025%2010:10:52%20GMT	http://localhost/taoui/immobilier/?p=195	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/index78d6.html	(from http://localhost/taoui/immobilier/)
11:10:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Feb%202025%2010:10:53%20GMT	http://localhost/taoui/immobilier/?p=214	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/indexba1b.html	(from http://localhost/taoui/immobilier/)
11:10:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2027%20Feb%202025%2010:10:53%20GMT	http://localhost/taoui/immobilier/?p=209	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/index4e6a.html	(from http://localhost/taoui/immobilier/)
11:10:54	30347/30347	---MC-	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2010:10:53%20GMT	http://localhost/taoui/immobilier/mentions-legales/	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/mentions-legales/index.html	(from http://localhost/taoui/immobilier/)
11:10:54	86927/86927	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js?ver=3.3.1	C:/My%20Web%20Sites/localhost_taoui_immobilier/ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min3d36.js	(from http://localhost/taoui/immobilier/)
11:10:55	20495/20495	---M-Z	200	added ('OK')	application/javascript	etag:%2264994a02-1c3b%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.0/umd/popper.min.js?ver=5.1.1	C:/My%20Web%20Sites/localhost_taoui_immobilier/cdnjs.cloudflare.com/ajax/libs/popper.js/1.14.0/umd/popper.min3c21.js	(from http://localhost/taoui/immobilier/)
11:10:56	43417/43417	---M--	200	added ('OK')	application/x-javascript	etag:%22a999-58a8739f1fb9e%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/js/customscript.js?ver=1.0.1	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/js/customscriptf269.js	(from http://localhost/taoui/immobilier/)
11:10:57	23417/23417	---M--	200	added ('OK')	application/x-javascript	etag:%225b79-58c89341403a2%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/pwa/register-sw.js?ver=1.0.0	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/pwa/register-sw8a54.js	(from http://localhost/taoui/immobilier/)
11:10:57	1403/1403	---M--	200	added ('OK')	application/x-javascript	etag:%2257b-582f3e249e809%22	http://localhost/taoui/immobilier/wp-includes/js/wp-embed.min.js?ver=5.1.1	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-includes/js/wp-embed.min3c21.js	(from http://localhost/taoui/immobilier/)
11:11:03	189965/189965	---M--	200	added ('OK')	text/css	etag:%222e60d-589f7bf946a57%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/styles.css	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/styles.css	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/style.css)
11:11:11	54420/54420	---M--	200	added ('OK')	application/font-woff2	etag:%22d494-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-brands-400.woff2	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:14	63712/63712	---M--	200	added ('OK')	application/font-woff	etag:%22f8e0-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-brands-400.woff	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:16	507478/507478	---M--	200	added ('OK')	image/svg+xml	etag:%227be56-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-brands-400.svg	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-brands-400.svg	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:20	98620/98620	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221813c-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-brands-400.eot	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:20	98620/98620	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221813c-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-brands-400d41d.eot	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:22	31156/31156	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2279b4-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-regular-400.eot	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:22	12220/12220	---M--	200	added ('OK')	application/font-woff2	etag:%222fbc-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-regular-400.woff2	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:24	14712/14712	---M--	200	added ('OK')	application/font-woff	etag:%223978-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-regular-400.woff	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:27	107199/107199	---M--	200	added ('OK')	image/svg+xml	etag:%221a2bf-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-regular-400.svg	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:28	31156/31156	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2279b4-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-regular-400d41d.eot	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:30	30928/30928	---M--	200	added ('OK')	application/x-font-ttf	etag:%2278d0-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-regular-400.ttf	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:32	98384/98384	---M--	200	added ('OK')	application/x-font-ttf	etag:%2218050-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-brands-400.ttf	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:35	38784/38784	---M--	200	added ('OK')	application/font-woff2	etag:%229780-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-solid-900.woff2	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:40	48704/48704	---M--	200	added ('OK')	application/font-woff	etag:%22be40-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-solid-900.woff	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:50	378215/378215	---M--	200	added ('OK')	image/svg+xml	etag:%225c567-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-solid-900.svg	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:50	5204/5204	---M--	200	added ('OK')	text/css	etag:%221454-567e8933ee700%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/magnific-popup.min.css?ver=1.1.0	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/magnific-popup.minf488.css	(from http://localhost/taoui/immobilier/le-groupe/)
11:11:50	3260/3260	---M--	200	added ('OK')	text/css	etag:%22cbc-56754f06ad400%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/owl.carousel.min.css?ver=2.3.2	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/owl.carousel.min95b8.css	(from http://localhost/taoui/immobilier/le-groupe/)
11:11:50	1013/1013	---M--	200	added ('OK')	text/css	etag:%223f5-567b2321aa580%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/owl.theme.default.min.css?ver=2.3.2	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/owl.theme.default.min95b8.css	(from http://localhost/taoui/immobilier/le-groupe/)
11:11:51	102152/102152	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218f08-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-solid-900.eot	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:54	102152/102152	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218f08-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-solid-900d41d.eot	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:57	36649/36649	---M--	200	added ('OK')	image/jpeg	etag:%228f29-5665e96e37000%22	http://localhost/taoui/immobilier/wp-content/uploads/2018/03/Residence-errahma.jpg	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/uploads/2018/03/Residence-errahma.jpg	(from http://localhost/taoui/immobilier/le-groupe/)
11:11:58	101932/101932	---M--	200	added ('OK')	application/x-font-ttf	etag:%2218e2c-563a1440adb80%22	http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/themes/grouptaouidev/webfonts/fa-solid-900.ttf	(from http://localhost/taoui/immobilier/wp-content/themes/grouptaouidev/css/fontawesome-all.min.css?ver=5.0.6)
11:11:59	57984/57984	---M--	200	added ('OK')	image/jpeg	etag:%22e280-58a69cef3df16%22	http://localhost/taoui/immobilier/wp-content/uploads/2018/03/LO-SITE.jpg	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/uploads/2018/03/LO-SITE.jpg	(from http://localhost/taoui/immobilier/le-groupe/)
11:12:00	39892/39892	---M--	200	added ('OK')	image/jpeg	etag:%229bd4-5665e73202a00%22	http://localhost/taoui/immobilier/wp-content/uploads/2018/03/Residence-lahraouyine.jpg	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/uploads/2018/03/Residence-lahraouyine.jpg	(from http://localhost/taoui/immobilier/le-groupe/)
11:12:03	29958/29958	---MC-	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2010:11:59%20GMT	http://localhost/taoui/immobilier/category/social/	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/category/social/index.html	(from http://localhost/taoui/immobilier/le-groupe/)
11:12:03	34076/34076	---MC-	200	added ('OK')	text/html	date:Thu,%2027%20Feb%202025%2010:11:57%20GMT	http://localhost/taoui/immobilier/social/residence-errahma/	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/social/residence-errahma/index.html	(from http://localhost/taoui/immobilier/le-groupe/)
11:12:04	26302/26302	---M--	200	added ('OK')	image/jpeg	etag:%2266be-5665e021d8000%22	http://localhost/taoui/immobilier/wp-content/uploads/2018/03/Residence-filda.jpg	C:/My%20Web%20Sites/localhost_taoui_immobilier/localhost/taoui/immobilier/wp-content/uploads/2018/03/Residence-filda.jpg	(from http://localhost/taoui/immobilier/le-groupe/)
